-0.0169280299332,-0.08442366868257523
-0.0157079640776,-0.09393412619829178
-0.0157079640776,-0.05333436280488968
-0.0157079640776,-0.06794292479753494
-0.0157079640776,-0.08714354783296585
-0.0174532923847,-0.12211544066667557
-0.0191986225545,-0.10880143195390701
-0.0205366131543,-0.10000927001237869
-0.0231369964613,-0.09658772498369217
-0.0292430744302,-0.10143650323152542
-0.0410089294776,-0.10268253833055496
-0.0514905581597,-0.10392249375581741
-0.054105207324,-0.11082375794649124
-0.054105207324,-0.14773805439472198
-0.054105207324,-0.16535885632038116
-0.054105207324,-0.1692996770143509
-0.0523598790169,-0.1589309126138687
-0.0523598790169,-0.17085899412631989
-0.0519790866065,-0.1621381789445877
-0.0476152155422,-0.1359415203332901
-0.0411586388579,-0.1851857453584671
-0.0336691472673,-0.168120875954628
-0.0296705979854,-0.09279078990221024
-0.0296705979854,-0.09146470576524734
-0.0296705979854,-0.0957607701420784
-0.0296705979854,-0.05127502232789993
-0.0296705979854,-0.07405061274766922
-0.0296705979854,-0.08505053073167801
-0.0296705979854,-0.03685963898897171
-0.0296705979854,-0.07901705056428909
-0.0279252678156,-0.12925143539905548
-0.0290803139823,-0.10836709290742874
-0.0314159281552,-0.1144949272274971
-0.0314159281552,-0.06963974982500076
-0.0299389934237,-0.10064292699098587
-0.032550197575,-0.05279720574617386
-0.0331612564623,-0.01616431027650833
-0.0331612564623,-0.009933003224432468
-0.0349065847695,0.018026523292064667
-0.0349065847695,-0.013615616597235203
-0.0458284500335,-0.033327825367450714
-0.0523598790169,-0.04715723544359207
-0.046907210769,-0.08687437325716019
-0.0408051947944,-0.09663481265306473
-0.0399417449655,-0.1045423224568367
-0.0383972451091,-0.06013602763414383
-0.0381990092053,-0.10780788213014603
-0.0327786357097,-0.04826105386018753
-0.0277464048529,-0.0239110067486763
-0.0244346093386,-0.013057836331427097
-0.0226892810315,-0.045727916061878204
-0.019925133127,-0.06909752637147903
-0.0191986225545,-0.06411076337099075
-0.0191986225545,-0.06676901131868362
-0.0190686929655,-0.045684464275836945
-0.0174532923847,-0.07675636559724808
-0.0174532923847,-0.07435775548219681
-0.0191986225545,-0.1059146597981453
-0.0191986225545,-0.1151769831776619
-0.0191986225545,-0.14153744280338287
-0.0191986225545,-0.1555183082818985
-0.0209439508617,-0.17592091858386993
-0.0209439508617,-0.19794709980487823
-0.0219077666152,-0.2096250206232071
-0.0226892810315,-0.16529704630374908
-0.0226892810315,-0.1615401655435562
-0.0226892810315,-0.16118766367435455
-0.0253607554435,-0.17180122435092926
-0.0332155078575,-0.13331611454486847
-0.0349065847695,-0.16675318777561188
-0.0349065847695,-0.13554318249225616
-0.0384293115582,-0.133888378739357
-0.0418840402799,-0.12173772603273392
-0.046245502043,-0.14359243214130402
-0.0540889632997,-0.14537157118320465
-0.0636709502156,-0.13025672733783722
-0.069813169539,-0.1322508603334427
-0.069813169539,-0.12835635244846344
-0.0680678412318,-0.10617394000291824
-0.0680678412318,-0.10430080443620682
-0.0712808155375,-0.10859394818544388
-0.0784908103537,-0.10121840983629227
-0.0872027430708,-0.1240045502781868
-0.0933303219328,-0.10919345170259476
-0.0959367873007,-0.1017037108540535
-0.0959931090474,-0.10862315446138382
-0.0959931090474,-0.13956840336322784
-0.0959931090474,-0.17312438786029816
-0.0959931090474,-0.15586604177951813
-0.0959931090474,-0.13234896957874298
-0.0959931090474,-0.13325269520282745
-0.0959931090474,-0.12877656519412994
-0.0959931090474,-0.1398024708032608
-0.0959931090474,-0.16390730440616608
-0.092616308288,-0.1645451933145523
-0.0925024524331,-0.15835274755954742
-0.0925024524331,-0.14888788759708405
-0.0925024524331,-0.15171022713184357
-0.0909072999107,-0.12955959141254425
-0.090757124126,-0.1385679990053177
-0.0890117883682,-0.12861718237400055
-0.0890117883682,-0.11985296756029129
-0.0890117883682,-0.11258722096681595
-0.0890117883682,-0.10736150294542313
-0.0890117883682,-0.12322480231523514
-0.0890117883682,-0.1264888197183609
-0.0890117883682,-0.12894822657108307
-0.0890117883682,-0.09633029252290726
-0.0874872625218,-0.12507225573062897
-0.0855211317539,-0.12778551876544952
-0.0822533950774,-0.11450690776109695
-0.0748715219172,-0.10892439633607864
-0.0650519924641,-0.09934879094362259
-0.0563473461297,-0.07364434748888016
-0.0476457669458,-0.061405666172504425
-0.0441621123795,-0.06996960192918777
-0.0404076616874,-0.06794662028551102
-0.0360549705006,-0.08966226130723953
-0.0349065847695,-0.08670146018266678
-0.0349065847695,-0.07661963254213333
-0.0349065847695,-0.0837366059422493
-0.0349065847695,-0.07625163346529007
-0.0299683911788,-0.07572383433580399
-0.0198171681461,-0.09642118960618973
